match_id,date,team1,team2,venue,city,winner,toss_winner,toss_decision,event
1432434,2024-10-10,Bangladesh,West Indies,Sharjah Cricket Stadium,Sharjah,West Indies,West Indies,field,ICC Women's T20 World Cup
1432435,2024-10-11,Pakistan,Australia,Dubai International Cricket Stadium,Dubai,Australia,Australia,field,ICC Women's T20 World Cup
1432436,2024-10-12,Sri Lanka,New Zealand,Sharjah Cricket Stadium,Sharjah,New Zealand,Sri Lanka,bat,ICC Women's T20 World Cup
1432437,2024-10-12,Bangladesh,South Africa,Dubai International Cricket Stadium,Dubai,South Africa,Bangladesh,bat,ICC Women's T20 World Cup
1432438,2024-10-13,Scotland,England,Sharjah Cricket Stadium,Sharjah,England,Scotland,bat,ICC Women's T20 World Cup
1432439,2024-10-13,Australia,India,Sharjah Cricket Stadium,Sharjah,Australia,Australia,bat,ICC Women's T20 World Cup
1432440,2024-10-14,New Zealand,Pakistan,Dubai International Cricket Stadium,Dubai,New Zealand,New Zealand,bat,ICC Women's T20 World Cup
1432441,2024-10-15,England,West Indies,Dubai International Cricket Stadium,Dubai,West Indies,West Indies,field,ICC Women's T20 World Cup
1432442,2024-10-17,Australia,South Africa,Dubai International Cricket Stadium,Dubai,South Africa,South Africa,field,ICC Women's T20 World Cup
1432443,2024-10-18,New Zealand,West Indies,Sharjah Cricket Stadium,Sharjah,New Zealand,New Zealand,bat,ICC Women's T20 World Cup
1432444,2024-10-20,New Zealand,South Africa,Dubai International Cricket Stadium,Dubai,New Zealand,South Africa,field,ICC Women's T20 World Cup
1433772,2024-05-28,Netherlands,Italy,"Sportpark Harga, Schiedam",Schiedam,Netherlands,Netherlands,bat,Italy Women tour of Netherlands
1433775,2024-05-30,Italy,Netherlands,"Sportpark Harga, Schiedam",Schiedam,Netherlands,Italy,bat,Italy Women tour of Netherlands
1434291,2024-07-05,South Africa,India,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,South Africa,India,field,South Africa Women tour of India
1434292,2024-07-07,South Africa,India,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,,India,field,South Africa Women tour of India
1434293,2024-07-09,South Africa,India,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,India,field,South Africa Women tour of India
1435618,2024-05-30,Rwanda,Cameroon,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Rwanda,Rwanda,bat,Kwibuka Women's Twenty20 Tournament
1435620,2024-05-30,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Uganda,Uganda,bat,Kwibuka Women's Twenty20 Tournament
1435621,2024-06-02,Kenya,Nigeria,"Gahanga B Ground, Rwanda",Kigali City,Kenya,Nigeria,field,Kwibuka Women's Twenty20 Tournament
1435623,2024-05-31,Uganda,Nigeria,"Gahanga B Ground, Rwanda",Kigali City,Uganda,Nigeria,field,Kwibuka Women's Twenty20 Tournament
1435624,2024-05-31,Botswana,Cameroon,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Botswana,Botswana,bat,Kwibuka Women's Twenty20 Tournament
1435625,2024-05-31,Malawi,Rwanda,"Gahanga B Ground, Rwanda",Kigali City,Rwanda,Malawi,bat,Kwibuka Women's Twenty20 Tournament
1435626,2024-06-01,Rwanda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Rwanda,Rwanda,bat,Kwibuka Women's Twenty20 Tournament
1435627,2024-06-01,Kenya,Malawi,"Gahanga B Ground, Rwanda",Kigali City,Kenya,Kenya,bat,Kwibuka Women's Twenty20 Tournament
1435628,2024-06-01,Cameroon,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Nigeria,Cameroon,bat,Kwibuka Women's Twenty20 Tournament
1435630,2024-06-03,Uganda,Malawi,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Uganda,Uganda,bat,Kwibuka Women's Twenty20 Tournament
1435632,2024-06-03,Botswana,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Nigeria,Botswana,bat,Kwibuka Women's Twenty20 Tournament
1435633,2024-06-03,Rwanda,Kenya,"Gahanga B Ground, Rwanda",Kigali City,Rwanda,Kenya,field,Kwibuka Women's Twenty20 Tournament
1435634,2024-06-04,Nigeria,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Nigeria,Nigeria,bat,Kwibuka Women's Twenty20 Tournament
1435635,2024-06-04,Kenya,Uganda,"Gahanga B Ground, Rwanda",Kigali City,Uganda,Kenya,bat,Kwibuka Women's Twenty20 Tournament
1435637,2024-06-04,Cameroon,Malawi,"Gahanga B Ground, Rwanda",Kigali City,Malawi,Cameroon,bat,Kwibuka Women's Twenty20 Tournament
1435638,2024-06-05,Cameroon,Kenya,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Kenya,Cameroon,bat,Kwibuka Women's Twenty20 Tournament
1435639,2024-06-05,Botswana,Malawi,"Gahanga B Ground, Rwanda",Kigali City,Botswana,Malawi,field,Kwibuka Women's Twenty20 Tournament
1435640,2024-06-05,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Uganda,Uganda,bat,Kwibuka Women's Twenty20 Tournament
1435643,2024-06-07,Uganda,Cameroon,Gahanga International Cricket Stadium. Rwanda,Kigali City,Uganda,Uganda,bat,Kwibuka Women's Twenty20 Tournament
1435644,2024-06-07,Nigeria,Malawi,"Gahanga B Ground, Rwanda",Kigali City,Nigeria,Malawi,field,Kwibuka Women's Twenty20 Tournament
1435645,2024-06-07,Kenya,Botswana,"Gahanga B Ground, Rwanda",Kigali City,Kenya,Kenya,bat,Kwibuka Women's Twenty20 Tournament
1435646,2024-06-08,Cameroon,Malawi,"Gahanga B Ground, Rwanda",Kigali City,Malawi,Cameroon,bat,Kwibuka Women's Twenty20 Tournament
1435647,2024-06-08,Kenya,Botswana,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Kenya,Botswana,field,Kwibuka Women's Twenty20 Tournament
1435648,2024-06-08,Nigeria,Rwanda,"Gahanga B Ground, Rwanda",Kigali City,Rwanda,Nigeria,bat,Kwibuka Women's Twenty20 Tournament
1436889,2024-06-24,West Indies,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Hambantota,Sri Lanka,Sri Lanka,field,West Indies Women tour of Sri Lanka
1436890,2024-06-26,Sri Lanka,West Indies,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Hambantota,West Indies,West Indies,field,West Indies Women tour of Sri Lanka
1436891,2024-06-28,Sri Lanka,West Indies,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Hambantota,West Indies,West Indies,field,West Indies Women tour of Sri Lanka
1438090,2024-06-14,Gibraltar,Czech Republic,"Scott Page Field, Vinor",Prague,Gibraltar,Czech Republic,field,Women Central Europe Cup
1438091,2024-06-14,Croatia,Czech Republic,"Scott Page Field, Vinor",Prague,Croatia,Czech Republic,field,Women Central Europe Cup
1438092,2024-06-15,Croatia,Gibraltar,"Scott Page Field, Vinor",Prague,Croatia,Croatia,bat,Women Central Europe Cup
1438093,2024-06-15,Czech Republic,Croatia,"Scott Page Field, Vinor",Prague,Croatia,Czech Republic,bat,Women Central Europe Cup
1438094,2024-06-16,Croatia,Gibraltar,"Scott Page Field, Vinor",Prague,Gibraltar,Croatia,bat,Women Central Europe Cup
1438095,2024-06-16,Gibraltar,Czech Republic,"Scott Page Field, Vinor",Prague,Gibraltar,Gibraltar,bat,Women Central Europe Cup
1438097,2024-06-17,Estonia,Cyprus,Happy Valley Ground,Episkopi,Cyprus,Estonia,bat,Estonia Women tour of Cyprus
1438099,2024-06-18,Cyprus,Estonia,Happy Valley Ground,Episkopi,Cyprus,Estonia,field,Estonia Women tour of Cyprus
1438101,2024-06-19,Cyprus,Estonia,Happy Valley Ground,Episkopi,Cyprus,Estonia,field,Estonia Women tour of Cyprus
1438102,2024-06-17,Netherlands,Hong Kong,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Netherlands,bat,Hong Kong Women tour of Netherlands
1438103,2024-06-18,Hong Kong,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Netherlands,field,Hong Kong Women tour of Netherlands
1438104,2024-06-19,Hong Kong,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Netherlands,field,Hong Kong Women tour of Netherlands
1438105,2024-06-19,Netherlands,Hong Kong,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Netherlands,bat,Hong Kong Women tour of Netherlands
1440443,2024-07-02,Indonesia,Bhutan,Udayana Cricket Ground,Bali,Indonesia,Bhutan,field,Indonesia Women's T20I Tri-Series
1440444,2024-07-02,Singapore,Indonesia,Udayana Cricket Ground,Bali,Indonesia,Singapore,bat,Indonesia Women's T20I Tri-Series
1440446,2024-07-03,Bhutan,Indonesia,Udayana Cricket Ground,Bali,Indonesia,Bhutan,bat,Indonesia Women's T20I Tri-Series
1440447,2024-07-05,Indonesia,Singapore,Udayana Cricket Ground,Bali,Indonesia,Indonesia,bat,Indonesia Women's T20I Tri-Series
1440448,2024-07-06,Bhutan,Singapore,Udayana Cricket Ground,Bali,Singapore,Bhutan,bat,Indonesia Women's T20I Tri-Series
1440449,2024-07-07,Indonesia,Bhutan,Udayana Cricket Ground,Bali,Bhutan,Bhutan,field,Indonesia Women's T20I Tri-Series
1440450,2024-07-07,Indonesia,Singapore,Udayana Cricket Ground,Bali,Indonesia,Singapore,field,Indonesia Women's T20I Tri-Series
1440451,2024-07-08,Bhutan,Singapore,Udayana Cricket Ground,Bali,Bhutan,Singapore,field,Indonesia Women's T20I Tri-Series
1442996,2024-07-14,Jersey,Guernsey,"Grainville, St Saviour",St Saviour,Jersey,Guernsey,field,Inter-Insular Women's Twenty20 Series
1443571,2025-03-14,New Zealand,Sri Lanka,"Hagley Oval, Christchurch",Christchurch,Sri Lanka,New Zealand,bat,Sri Lanka Women tour of New Zealand
1443572,2025-03-16,Sri Lanka,New Zealand,"Hagley Oval, Christchurch",Christchurch,New Zealand,New Zealand,field,Sri Lanka Women tour of New Zealand
1443573,2025-03-18,New Zealand,Sri Lanka,"University Oval, Dunedin",Dunedin,,Sri Lanka,field,Sri Lanka Women tour of New Zealand
1443574,2025-03-21,New Zealand,Australia,"Eden Park, Auckland",Auckland,Australia,New Zealand,bat,Australia Women tour of New Zealand
1443575,2025-03-23,Australia,New Zealand,"Bay Oval, Mount Maunganui",Mount Maunganui,Australia,Australia,bat,Australia Women tour of New Zealand
1443576,2025-03-26,Australia,New Zealand,"Sky Stadium, Wellington",Wellington,Australia,New Zealand,field,Australia Women tour of New Zealand
1444531,2024-07-26,Germany,Italy,Bayer Uerdingen Cricket Ground,Krefeld,Italy,Germany,bat,Germany Women's T20I Tri-Series
1444532,2024-07-26,Germany,Jersey,Bayer Uerdingen Cricket Ground,Krefeld,Germany,Germany,bat,Germany Women's T20I Tri-Series
1444534,2024-07-27,Italy,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Italy,Germany,field,Germany Women's T20I Tri-Series
1444535,2024-07-27,Germany,Jersey,Bayer Uerdingen Cricket Ground,Krefeld,Jersey,Germany,bat,Germany Women's T20I Tri-Series
1444536,2024-07-27,Italy,Jersey,Bayer Uerdingen Cricket Ground,Krefeld,Italy,Italy,bat,Germany Women's T20I Tri-Series
1444537,2024-07-28,Germany,Italy,Bayer Uerdingen Cricket Ground,Krefeld,Italy,Italy,field,Germany Women's T20I Tri-Series
1444549,2024-08-14,Netherlands,Papua New Guinea,"VRA Ground, Amstelveen",Amstelveen,,Papua New Guinea,field,Netherlands Women's T20I Tri-Series
1444550,2024-08-15,Scotland,Papua New Guinea,"VRA Ground, Amstelveen",Amstelveen,Scotland,Scotland,bat,Netherlands Women's T20I Tri-Series
1444551,2024-08-16,Scotland,Netherlands,"VRA Ground, Amstelveen",Amstelveen,Scotland,Netherlands,field,Netherlands Women's T20I Tri-Series
1444669,2024-07-28,Italy,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Italy,Italy,bat,Italy Women in Germany T20I Match
1445485,2024-08-11,Denmark,Norway,"Ekeberg Cricket Ground 1, Oslo",Oslo,Denmark,Denmark,bat,Nordic Women T20 Cup
1445489,2024-08-11,Norway,Guernsey,"Ekeberg Cricket Ground 1, Oslo",Oslo,Guernsey,Guernsey,field,Nordic Women T20 Cup
1445491,2024-08-10,Norway,Estonia,"Ekeberg Cricket Ground 1, Oslo",Oslo,Norway,Estonia,field,Nordic Women T20 Cup
1445493,2024-08-11,Estonia,Denmark,"Ekeberg Cricket Ground 2, Oslo",Oslo,Denmark,Denmark,field,Nordic Women T20 Cup
1447543,2024-08-21,Malta,Isle of Man,Marsa Sports Club,Marsa,Isle of Man,Isle of Man,field,Women's Valletta Cup
1447550,2024-08-24,Isle of Man,Greece,Marsa Sports Club,Marsa,Isle of Man,Greece,field,Women's Valletta Cup
1447551,2024-08-25,Greece,Serbia,Marsa Sports Club,Marsa,Greece,Serbia,field,Women's Valletta Cup
1447553,2024-08-25,Greece,Isle of Man,Marsa Sports Club,Marsa,Isle of Man,Isle of Man,field,Women's Valletta Cup
1448391,2025-05-21,West Indies,England,"St Lawrence Ground, Canterbury",Canterbury,England,England,field,West Indies Women tour of England
1448392,2025-05-23,West Indies,England,"County Ground, Hove",Brighton,England,England,field,West Indies Women tour of England
1448393,2025-05-26,England,West Indies,"County Ground, Chelmsford",Chelmsford,England,West Indies,field,West Indies Women tour of England
1448397,2025-06-28,India,England,"Trent Bridge, Nottingham",Nottingham,India,England,field,India Women tour of England
1448398,2025-07-01,India,England,"County Ground, Bristol",Bristol,India,England,field,India Women tour of England
1448399,2025-07-04,England,India,"Kennington Oval, London",London,England,England,bat,India Women tour of England
1448400,2025-07-09,England,India,"Old Trafford, Manchester",Manchester,India,England,bat,India Women tour of England
1448401,2025-07-12,India,England,"Edgbaston, Birmingham",Birmingham,England,England,field,India Women tour of England
1449011,2024-09-16,South Africa,Pakistan,Multan Cricket Stadium,Multan,South Africa,Pakistan,field,South Africa Women tour of Pakistan
1449012,2024-09-18,Pakistan,South Africa,Multan Cricket Stadium,Multan,Pakistan,South Africa,field,South Africa Women tour of Pakistan
1449013,2024-09-20,Pakistan,South Africa,Multan Cricket Stadium,Multan,South Africa,South Africa,field,South Africa Women tour of Pakistan
1449019,2024-09-06,Namibia,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,United Arab Emirates,field,Namibia Women's T20I Tri-Series
1449020,2024-09-07,United Arab Emirates,Zimbabwe,"Wanderers Cricket Ground, Windhoek",Windhoek,Zimbabwe,Zimbabwe,field,Namibia Women's T20I Tri-Series
1449021,2024-09-08,Zimbabwe,Namibia,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,Namibia,field,Namibia Women's T20I Tri-Series
1449022,2024-09-09,United Arab Emirates,Namibia,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,Namibia,field,Namibia Women's T20I Tri-Series
1449023,2024-09-10,Zimbabwe,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,United Arab Emirates,field,Namibia Women's T20I Tri-Series
1449024,2024-09-11,Zimbabwe,Namibia,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,Namibia,field,Namibia Women's T20I Tri-Series
1449025,2024-09-12,Namibia,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,United Arab Emirates,field,Namibia Women's T20I Tri-Series
1449026,2024-09-13,Zimbabwe,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,United Arab Emirates,field,Namibia Women's T20I Tri-Series
1449027,2024-09-14,Namibia,Zimbabwe,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,Zimbabwe,field,Namibia Women's T20I Tri-Series
1450198,2024-09-14,Denmark,Norway,Koge Cricket Club,Koge,Denmark,Denmark,bat,Women's T20I Quadrangular Series (in Denmark)
1450199,2024-09-14,Austria,Luxembourg,Koge Cricket Club 2,Koge,Austria,Austria,bat,Women's T20I Quadrangular Series (in Denmark)
1450200,2024-09-14,Austria,Denmark,Koge Cricket Club,Koge,Denmark,Denmark,field,Women's T20I Quadrangular Series (in Denmark)
1450202,2024-09-15,Denmark,Luxembourg,Koge Cricket Club,Koge,Denmark,Luxembourg,field,Women's T20I Quadrangular Series (in Denmark)
1450204,2024-09-15,Norway,Luxembourg,Koge Cricket Club 2,Koge,Norway,Norway,bat,Women's T20I Quadrangular Series (in Denmark)
1450462,2024-09-10,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",Nairobi,Kenya,Kenya,bat,Rwanda Women tour of Kenya
1450463,2024-09-11,Rwanda,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Rwanda,Rwanda,bat,Rwanda Women tour of Kenya
1450464,2024-09-11,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",Nairobi,Rwanda,Kenya,bat,Rwanda Women tour of Kenya
1450465,2024-09-13,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",Nairobi,Rwanda,Kenya,bat,Rwanda Women tour of Kenya
1450466,2024-09-14,Rwanda,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Rwanda,Rwanda,bat,Rwanda Women tour of Kenya
1450467,2024-09-14,Serbia,Cyprus,Lisicji Jarak Cricket Ground,Belgrade,Cyprus,Cyprus,field,Cyprus Women tour of Serbia
1450468,2024-09-14,Cyprus,Serbia,Lisicji Jarak Cricket Ground,Belgrade,Cyprus,Cyprus,bat,Cyprus Women tour of Serbia
1451291,2024-09-21,Spain,Greece,"Marina Ground, Corfu",Corfu,Spain,Greece,field,Spain Women tour of Greece
1451292,2024-09-21,Greece,Spain,"Marina Ground, Corfu",Corfu,Spain,Spain,field,Spain Women tour of Greece
1451293,2024-09-22,Greece,Spain,"Marina Ground, Corfu",Corfu,Spain,Spain,field,Spain Women tour of Greece
1451294,2024-09-22,Greece,Spain,"Marina Ground, Corfu",Corfu,Spain,Greece,bat,Spain Women tour of Greece
1451303,2024-10-01,Singapore,Japan,Sano International Cricket Ground,Sano,Japan,Japan,field,Singapore Women tour of Japan
1451304,2024-10-02,Singapore,Japan,Sano International Cricket Ground,Sano,Japan,Singapore,bat,Singapore Women tour of Japan
1451305,2024-10-04,Japan,Singapore,Sano International Cricket Ground,Sano,Japan,Japan,bat,Singapore Women tour of Japan
1451306,2024-10-05,Japan,Singapore,Sano International Cricket Ground,Sano,Japan,Singapore,field,Singapore Women tour of Japan
1451307,2024-10-06,Japan,Singapore,Sano International Cricket Ground,Sano,Japan,Singapore,field,Singapore Women tour of Japan
1451308,2024-10-08,Hong Kong,Japan,"Yeonhui Cricket Ground, Incheon",Incheon,Hong Kong,Japan,field,Women's East Asia Cup
1451311,2024-10-09,Hong Kong,China,"Yeonhui Cricket Ground, Incheon",Incheon,Hong Kong,China,field,Women's East Asia Cup
1451317,2024-10-12,Hong Kong,South Korea,"Yeonhui Cricket Ground, Incheon",Incheon,Hong Kong,Hong Kong,bat,Women's East Asia Cup
1451318,2024-10-13,South Korea,China,"Yeonhui Cricket Ground, Incheon",Incheon,China,South Korea,bat,Women's East Asia Cup
1454935,2024-10-12,Serbia,Bulgaria,Lisicji Jarak Cricket Ground,Belgrade,Serbia,Bulgaria,field,Bulgaria Women tour of Serbia
1454936,2024-10-13,Bulgaria,Serbia,Lisicji Jarak Cricket Ground,Belgrade,Serbia,Bulgaria,bat,Bulgaria Women tour of Serbia
1454937,2024-10-13,Bulgaria,Serbia,Lisicji Jarak Cricket Ground,Belgrade,Serbia,Serbia,field,Bulgaria Women tour of Serbia
1456121,2024-10-21,Singapore,Myanmar,Singapore National Cricket Ground,Singapore,Myanmar,Singapore,bat,Singapore Women's T20I Tri-Series
1456122,2024-10-22,Kuwait,Myanmar,Singapore National Cricket Ground,Singapore,Kuwait,Kuwait,bat,Singapore Women's T20I Tri-Series
1456123,2024-10-22,Singapore,Kuwait,Singapore National Cricket Ground,Singapore,Kuwait,Singapore,bat,Singapore Women's T20I Tri-Series
1456124,2024-10-24,Singapore,Myanmar,Singapore National Cricket Ground,Singapore,Myanmar,Singapore,bat,Singapore Women's T20I Tri-Series
1456125,2024-10-25,Myanmar,Kuwait,Singapore National Cricket Ground,Singapore,Myanmar,Myanmar,bat,Singapore Women's T20I Tri-Series
1456126,2024-10-26,Singapore,Kuwait,Singapore National Cricket Ground,Singapore,Kuwait,Singapore,bat,Singapore Women's T20I Tri-Series
1456127,2024-10-27,Myanmar,Singapore,Singapore National Cricket Ground,Singapore,Myanmar,Myanmar,bat,Singapore Women's T20I Tri-Series
1456128,2024-10-28,Kuwait,Myanmar,Singapore National Cricket Ground,Singapore,Kuwait,Kuwait,bat,Singapore Women's T20I Tri-Series
1456129,2024-10-29,Singapore,Kuwait,Singapore National Cricket Ground,Singapore,Kuwait,Singapore,bat,Singapore Women's T20I Tri-Series
1456130,2024-10-30,Kuwait,Myanmar,Singapore National Cricket Ground,Singapore,Myanmar,Kuwait,bat,Singapore Women's T20I Tri-Series
1456854,2024-10-26,Bulgaria,Greece,"Marina Ground, Corfu",Corfu,Greece,Bulgaria,bat,Bulgaria Women tour of Greece
1456858,2024-11-08,China,Hong Kong,Zhejiang University of Technology Cricket Field,Hangzhou,Hong Kong,Hong Kong,field,Women's T20I Quadrangular Series (in China)
1456859,2024-11-08,Myanmar,Mongolia,Zhejiang University of Technology Cricket Field,Hangzhou,Myanmar,Myanmar,bat,Women's T20I Quadrangular Series (in China)
1456860,2024-11-07,Mongolia,China,Zhejiang University of Technology Cricket Field,Hangzhou,China,Mongolia,bat,Women's T20I Quadrangular Series (in China)
